0_answers,0_clear_goals,0_course_name,0_course_rate,0_course_requirements,0_dept,0_feedback,0_hrs_week,0_level,0_num,0_prof_interest,0_respect,0_semester,0_semester_int,0_students,0_subject_importance,0_subject_matter,0_teaching_rate,0_year,1_answers,1_clear_goals,1_course_name,1_course_rate,1_course_requirements,1_dept,1_feedback,1_hrs_week,1_level,1_num,1_prof_interest,1_respect,1_semester,1_semester_int,1_students,1_subject_importance,1_subject_matter,1_teaching_rate,1_year,2_answers,2_clear_goals,2_course_name,2_course_rate,2_course_requirements,2_dept,2_feedback,2_hrs_week,2_level,2_num,2_prof_interest,2_respect,2_semester,2_semester_int,2_students,2_subject_importance,2_subject_matter,2_teaching_rate,2_year,frequency
24,2.54,APPLID LINEAR MODELS,2.29,2.46,STA,2.75,8.17,Graduate,36617,3.58,4.38,Fall,9,34,3.3800000000000003,2.33,2.29,2017,16,4.88,APPLID LINEAR MODELS,4.63,4.88,STA,4.31,8.8,Graduate,36617,4.69,4.63,Fall,9,25,4.75,4.81,4.73,2016,15,4.27,APPLID LINEAR MODELS,4.13,4.33,STA,4.2,12.07,Graduate,36617,4.2,4.27,Fall,9,22,4.47,4.27,4.27,2015,1
15,3.87,EXPRMTL DSGN TM SERI,3.53,3.93,STA,3.67,6.4,Graduate,36618,4.4,4.73,Spring,1,27,3.71,3.4,3.47,2017,16,4.63,EXPRMTL DSGN TM SERI,4.31,4.38,STA,4.25,10.06,Graduate,36618,4.75,4.56,Spring,1,23,4.63,4.38,4.31,2016,10,4.2,EXPRMTL DSGN TM SERI,4.1,4.4,STA,4.5,10.67,Undergraduate,36618,4.7,4.9,Spring,1,22,4.4,3.9,3.9,2015,1
18,4.44,PROB & MATH STATS,4.61,4.5,STA,4.22,10.22,Graduate,36700,4.72,4.83,Fall,9,23,4.44,4.56,4.44,2017,20,4.6,PROB & MATH STATS I,4.6,4.65,STA,4.45,10.75,Graduate,36700,4.7,4.85,Fall,9,27,4.75,4.75,4.65,2016,15,4.6,PROB & MATH STATS I,4.2,4.47,STA,4.07,12.73,Graduate,36700,4.47,4.87,Fall,9,19,4.4,4.4,4.13,2015,1
21,4.71,STAT MACHINE LEARN,4.57,4.71,STA,4.1,12.429999999999998,Graduate,36702,4.81,4.9,Spring,1,25,4.86,4.81,4.76,2017,13,5.0,STATISTCL MACH LRNG,4.92,4.92,STA,4.85,12.17,Graduate,36702,4.92,5.0,Spring,1,18,5.0,5.0,5.0,2016,20,4.95,STATISTCL MACH LRNG,5.0,5.0,STA,4.8,11.5,Graduate,36702,4.95,5.0,Spring,1,32,4.95,5.0,5.0,2015,1
81,4.36,INTERMED STATISTICS,4.45,4.43,STA,4.15,12.56,Graduate,36705,4.46,4.78,Fall,9,125,4.51,4.41,4.43,2017,82,4.94,INTERMED STATISTICS,4.91,4.95,STA,4.83,10.12,Graduate,36705,4.9,4.94,Fall,9,120,4.95,4.95,4.95,2016,94,4.77,INTERMED STATISTICS,4.8,4.73,STA,4.37,11.02,Graduate,36705,4.73,4.78,Fall,9,120,4.79,4.78,4.83,2015,1
7,4.14,REGRESSION ANALYSIS,4.43,4.29,STA,4.14,12.290000000000001,Graduate,36707,4.57,4.29,Fall,9,12,4.57,4.57,4.43,2017,10,4.1,REGRESSION ANALYSIS,4.0,3.8,STA,4.3,11.1,Graduate,36707,4.3,4.2,Fall,9,15,4.4,4.0,4.0,2016,13,4.08,REGRESSION ANALYSIS,4.0,3.77,STA,3.92,15.08,Graduate,36707,4.23,3.69,Fall,9,17,4.31,3.8500000000000005,4.0,2015,1
8,4.75,CONVEX OPTIMIZATION,4.5,4.375,STA,4.5,12.125,Graduate,36725,4.625,4.875,Fall,9,10,4.875,4.5,4.5,2017,3,5.0,CONVEX OPTIMIZATION,5.0,5.0,STA,5.0,19.33,Graduate,36725,5.0,5.0,Fall,9,3,5.0,5.0,5.0,2016,5,5.0,CONVEX OPTIMIZATION,4.5,5.0,STA,4.6,9.2,Graduate,36725,4.8,5.0,Fall,9,7,5.0,5.0,4.6,2015,1
3,5.0,CONVEX OPTIMIZATION,5.0,5.0,STA,5.0,19.33,Graduate,36725,5.0,5.0,Fall,9,3,5.0,5.0,5.0,2016,5,5.0,CONVEX OPTIMIZATION,4.5,5.0,STA,4.6,9.2,Graduate,36725,4.8,5.0,Fall,9,7,5.0,5.0,4.6,2015,17,4.59,CONVEX OPTIMIZATION,4.65,4.41,STA,4.35,15.559999999999999,Graduate,36725,4.65,4.53,Spring,1,20,4.65,4.71,4.41,2015,110
28,3.96,STATISTICAL PRAC,4.284999999999999,3.915,STA,3.88,7.1049999999999995,Graduate,36726,3.75,3.75,Spring,1,50,3.925,3.875,3.71,2017,30,4.720000000000001,STATISTICAL PRAC,4.5200000000000005,4.62,STA,4.620000000000001,10.055,Graduate,36726,4.654999999999999,4.654999999999999,Spring,1,44,4.55,4.45,4.4799999999999995,2016,20,4.55,STATISTICAL PRAC,4.5,4.6,STA,4.65,10.065000000000001,Graduate,36726,4.65,4.75,Spring,1,44,4.65,4.65,4.45,2015,1
13,4.85,EXP DES BEH SOC SCI,4.62,4.92,STA,4.85,7.54,Graduate,36749,4.69,5.0,Fall,9,16,4.62,4.69,4.69,2017,6,4.33,EXP DES BEH SOC SCI,3.83,4.5,STA,3.33,6.5,Graduate,36749,4.0,4.33,Fall,9,11,3.83,4.17,4.17,2016,15,5.0,EXP DES BEH SOC SCI,4.8,5.0,STA,4.87,10.0,Graduate,36749,5.0,4.8,Fall,9,16,4.929999999999999,4.929999999999999,4.8,2015,1
30,4.8,STAT COMPUTING,4.8,4.67,STA,4.765,11.370000000000001,Graduate,36750,4.835,4.9,Fall,9,50,4.73,4.8,4.87,2017,10,4.9,STAT COMPUTING,4.6,4.8,STA,4.6,11.0,Graduate,36750,4.7,4.8,Fall,9,20,4.8,4.8,4.7,2016,18,4.33,STAT COMPUTING,4.33,4.275,STA,4.2749999999999995,9.5,Graduate,36750,4.5,4.445,Fall,9,20,4.555,4.444999999999999,4.555000000000001,2015,1
10,4.9,STAT COMPUTING,4.6,4.8,STA,4.6,11.0,Graduate,36750,4.7,4.8,Fall,9,20,4.8,4.8,4.7,2016,18,4.33,STAT COMPUTING,4.33,4.275,STA,4.2749999999999995,9.5,Graduate,36750,4.5,4.445,Fall,9,20,4.555,4.444999999999999,4.555000000000001,2015,8,4.25,STAT COMPUTING,4.5,4.5,STA,4.5,10.25,Graduate,36750,4.63,4.5,Spring,1,11,4.38,4.38,4.38,2015,110
17,5.0,ADV PROBABLTY OVERVW,4.94,5.0,STA,4.71,14.59,Graduate,36752,4.88,5.0,Spring,1,18,4.82,4.76,4.76,2017,13,4.69,ADV PROBABLTY OVERVW,4.67,4.46,STA,4.15,14.77,Graduate,36752,4.38,4.92,Spring,1,18,4.58,4.75,4.75,2016,19,4.95,ADV PROBABLTY OVERVW,4.89,4.95,STA,4.84,12.47,Graduate,36752,4.89,4.79,Spring,1,19,4.79,4.95,4.89,2015,1
11,4.82,ADV STATISCL THRY,4.6,4.64,STA,4.73,11.640000000000002,Graduate,36755,4.91,5.0,Fall,9,17,4.82,4.73,4.82,2017,8,5.0,ADV STATISCL THRY I,5.0,5.0,STA,4.63,15.13,Graduate,36755,5.0,5.0,Fall,9,14,4.88,5.0,4.88,2016,16,4.13,ADV STATISCL THRY I,3.94,4.31,STA,3.5,13.87,Graduate,36755,3.94,4.56,Fall,9,22,4.06,4.31,3.94,2015,1
10,4.4,ADV DATA ANALYSIS I,4.5,4.6,STA,4.3,9.9,Graduate,36757,4.6,4.5,Spring,1,13,4.8,4.6,4.4,2017,9,4.78,ADV DATA ANALYSIS I,4.89,4.44,STA,4.89,11.44,Graduate,36757,4.78,4.78,Spring,1,13,4.78,4.78,4.78,2016,11,4.73,ADV DATA ANALYSIS I,4.91,4.64,STA,5.0,9.18,Graduate,36757,5.0,4.91,Spring,1,17,5.0,4.82,4.91,2015,1
7,4.43,ADV DATA ANALYSIS II,4.0,4.71,STA,4.14,7.57,Graduate,36758,4.57,4.43,Fall,9,13,4.57,4.57,4.29,2017,5,5.0,ADV DATA ANALYSIS II,5.0,5.0,STA,5.0,11.6,Graduate,36758,5.0,5.0,Fall,9,12,5.0,5.0,5.0,2016,11,4.64,ADV DATA ANALYSIS II,4.82,4.73,STA,4.82,10.91,Graduate,36758,4.91,5.0,Fall,9,16,5.0,4.91,4.91,2015,1
8,3.5,STAT MDLS OF THE BRN,3.5,4.25,STA,3.5,4.63,Graduate,36759,3.88,3.63,Fall,9,12,4.0,3.88,3.88,2017,6,3.83,STAT MDLS OF THE BRN,3.67,3.67,STA,3.5,12.5,Graduate,36759,3.83,4.33,Fall,9,9,4.17,4.17,4.33,2016,8,4.0,STAT MDLS OF THE BRN,3.88,4.75,STA,3.5,9.63,Graduate,36759,4.25,4.38,Spring,1,26,4.38,4.0,4.13,2015,110
2,5.0,TEACHING STATS,5.0,4.5,STA,4.5,5.0,Graduate,36764,5.0,5.0,Fall,9,9,5.0,5.0,5.0,2017,2,4.0,TEACHING STATS,4.5,4.0,STA,4.5,5.0,Graduate,36764,4.5,5.0,Spring,1,11,5.0,4.5,4.5,2017,9,4.89,WRITING IN STATS,4.56,4.78,STA,4.89,10.11,Graduate,36764,5.0,5.0,Spring,1,14,5.0,5.0,5.0,2016,11
509,4.37434184675835,EUREKA DISC & IMPACT,3.5628094302554025,4.393398821218075,MCS,4.084950884086443,3.1488212180746564,Undergraduate,38101,4.42950884086444,4.638546168958743,Fall,9,570,4.21713163064833,4.24426326129666,4.27573673870334,2017,452,4.209469026548672,EUREKA DISC & IMPACT,3.536570796460177,4.228716814159292,MCS,3.897964601769911,3.60137168141593,Undergraduate,38101,4.3146902654867265,4.516438053097345,Fall,9,732,3.9867477876106197,4.049845132743363,4.145154867256637,2016,315,4.018920634920635,EUREKA DISC & IMPACT,3.586,4.1608253968253965,MCS,3.961650793650793,3.424507936507936,Undergraduate,38101,4.414412698412698,4.588444444444445,Fall,9,441,4.010666666666667,4.109714285714285,4.188539682539682,2015,1
240,2.7479999999999998,EXPERNTL LEARNG II,2.412,2.912,CIT,2.5140000000000002,2.1599999999999997,Undergraduate,39220,2.726,2.8539999999999996,Fall,9,830,2.6379999999999995,2.5260000000000002,2.5320000000000005,2017,260,3.0160000000000005,EXPERNTL LEARNG II,2.8979999999999997,3.11,CIT,2.9099999999999997,2.8160000000000003,Undergraduate,39220,2.984,3.2560000000000002,Fall,9,720,2.8840000000000003,2.952,2.9200000000000004,2016,160,3.094,EXPERNTL LEARNG II,2.936,3.084,CIT,3.036,2.4259999999999997,Undergraduate,39220,3.02,3.042,Fall,9,545,3.0420000000000003,3.0620000000000003,3.064,2015,1
380,3.5740000000000003,EXPERITAL LEARN III,3.502,3.6,CIT,3.5239999999999996,3.94,Undergraduate,39310,3.4739999999999998,3.56,Fall,9,1265,3.512,3.5,3.506,2017,440,3.6060000000000003,EXPERITAL LEARN III,3.394,3.6479999999999997,CIT,3.3960000000000004,2.384,Undergraduate,39310,3.4719999999999995,3.6279999999999997,Fall,9,1250,3.4559999999999995,3.4659999999999997,3.5260000000000002,2016,415,3.362,EXPERITAL LEARN III,3.092,3.4,CIT,3.188,2.4459999999999997,Undergraduate,39310,3.2319999999999993,3.362,Fall,9,1145,3.284,3.262,3.2539999999999996,2015,1
4,4.25,ENGINEERING DSGN PRJ,4.0,4.5,CIT,4.0,11.75,Graduate,39605,4.25,4.75,Fall,9,4,4.25,4.25,4.5,2017,3,3.33,ENGINEERING DSGN PRJ,3.67,3.67,CIT,3.67,9.0,Graduate,39605,3.33,5.0,Fall,9,10,3.67,3.33,3.33,2016,10,3.8,ENGINEERING DSGN PRJ,3.6,3.8,CIT,3.3,7.67,Graduate,39605,3.9,4.5,Fall,9,23,3.6,3.6,3.4,2015,1
3,5.0,ENGINEERING DSGN PRJ,5.0,4.67,CIT,5.0,11.0,Graduate,39606,5.0,5.0,Spring,1,3,5.0,5.0,4.67,2017,6,4.17,ENGINEERING DSGN PRJ,3.17,4.0,CIT,2.5,9.0,Graduate,39606,3.17,3.5,Spring,1,9,3.67,3.33,3.17,2016,18,4.22,ENGINEERING DSGN PRJ,4.11,4.18,CIT,3.44,9.61,Graduate,39606,4.0,4.39,Spring,1,27,4.22,4.22,3.83,2015,1
25,4.48,ENERGY CONVRN & SUPP,4.36,4.32,CIT,4.04,8.5,Graduate,39610,4.44,4.6,Fall,9,34,4.54,4.12,4.36,2017,25,4.04,ENERGY CONVRN & SUPP,3.8,4.08,CIT,3.96,8.96,Graduate,39610,3.92,4.32,Fall,9,35,4.08,3.48,3.84,2016,26,4.38,ENERGY CONVRN & SUPP,3.88,4.23,CIT,4.15,10.120000000000001,Graduate,39610,4.42,4.69,Fall,9,29,4.38,4.08,4.12,2015,1
30,3.33,ENGY POLICY & ECONMC,3.47,3.47,CIT,3.23,10.04,Graduate,39612,3.53,4.3,Spring,1,35,4.03,3.57,3.57,2017,21,4.19,ENGY POLICY & ECONMC,4.24,4.38,CIT,3.71,11.0,Graduate,39612,4.14,4.71,Spring,1,24,4.38,4.14,4.19,2016,19,4.32,ENGY POLICY & ECONMC,4.28,4.37,CIT,4.47,11.74,Graduate,39612,4.21,4.37,Spring,1,27,4.21,4.16,4.21,2015,1
42,4.215,ENGY TRNSPT & STRGE,3.905,4.19,CIT,4.165,7.43,Graduate,39613,4.33,4.76,Fall,9,58,4.265,4.0,4.12,2017,32,3.72,ENGY TRNSPT & STRGE,3.34,3.88,CIT,3.72,7.81,Graduate,39613,4.13,4.72,Fall,9,38,3.78,3.13,3.41,2016,22,3.95,ENGY TRNSPT & STRGE,3.82,4.09,CIT,4.23,8.2,Graduate,39613,4.41,4.68,Fall,9,24,4.23,3.9100000000000006,4.0,2015,1
32,3.72,ENGY TRNSPT & STRGE,3.34,3.88,CIT,3.72,7.81,Graduate,39613,4.13,4.72,Fall,9,38,3.78,3.13,3.41,2016,22,3.95,ENGY TRNSPT & STRGE,3.82,4.09,CIT,4.23,8.2,Graduate,39613,4.41,4.68,Fall,9,24,4.23,3.9100000000000006,4.0,2015,25,3.68,ENGY TRNSPT & STRGE,3.52,3.76,CIT,3.84,8.14,Graduate,39613,4.12,4.68,Spring,1,27,4.0,3.64,3.64,2015,110
2,4.0,ESTP PROJECT,4.0,4.0,CIT,3.5,27.0,Graduate,39660,4.0,4.0,Summer,5,7,4.0,4.0,4.0,2017,10,4.5,ESTP PROJECT,4.5,4.5,CIT,4.44,9.8,Graduate,39660,4.4,4.6,Spring,1,12,4.6,4.5,4.5,2017,3,4.33,ESTP PROJECT,4.67,4.67,CIT,4.67,15.33,Graduate,39660,4.33,4.67,Fall,9,3,4.67,4.33,4.5,2016,111
10,4.5,ESTP PROJECT,4.5,4.5,CIT,4.44,9.8,Graduate,39660,4.4,4.6,Spring,1,12,4.6,4.5,4.5,2017,3,4.33,ESTP PROJECT,4.67,4.67,CIT,4.67,15.33,Graduate,39660,4.33,4.67,Fall,9,3,4.67,4.33,4.5,2016,3,4.67,ESTP PROJECT,4.33,4.67,CIT,4.33,5.0,Graduate,39660,4.67,4.33,Summer,5,4,4.67,4.67,4.67,2016,111
10,4.6,ESTP PROJECT,4.7,4.6,CIT,4.3,9.2,Graduate,39660,4.5,4.6,Fall,9,17,4.5,4.4,4.5,2017,2,4.0,ESTP PROJECT,4.0,4.0,CIT,3.5,27.0,Graduate,39660,4.0,4.0,Summer,5,7,4.0,4.0,4.0,2017,10,4.5,ESTP PROJECT,4.5,4.5,CIT,4.44,9.8,Graduate,39660,4.4,4.6,Spring,1,12,4.6,4.5,4.5,2017,111
23,4.74,CPDC ENG MASTERS,4.36,4.65,CIT,4.39,3.7,Graduate,39699,4.35,4.65,Fall,9,27,4.65,4.57,4.43,2017,23,4.74,CPDC ENG MASTERS,4.48,4.78,CIT,4.26,4.74,Graduate,39699,4.74,4.91,Fall,9,26,4.7,4.61,4.74,2016,24,4.78,CPDC ENG MASTERS,4.61,4.78,CIT,4.7,5.05,Graduate,39699,4.87,4.91,Fall,9,35,4.78,4.78,4.77,2015,1
6,3.6666666666666665,COLL POLY SUR LAB I,3.3333333333333335,3.1666666666666665,CIT,2.8333333333333335,11.0,Graduate,39801,3.8333333333333335,4.166666666666667,Fall,9,12,4.0,3.5,3.5,2017,8,4.37375,COLL POLY SUR LAB I,4.37375,4.37375,CIT,4.37375,9.875,Graduate,39801,4.37375,4.37375,Fall,9,14,4.37375,4.37375,4.37375,2016,2,5.0,COLL POLY SUR LAB I,5.0,5.0,CIT,5.0,9.5,Graduate,39801,5.0,5.0,Fall,9,6,5.0,5.0,5.0,2015,1
2,5.0,COL POLY SUR LAB II,4.5,5.0,CIT,4.0,12.5,Graduate,39802,5.0,5.0,Spring,1,2,4.5,4.0,4.5,2017,7,4.571428571428571,COL POLY SUR LAB II,4.571428571428571,4.571428571428571,CIT,4.285714285714286,12.428571428571429,Graduate,39802,4.428571428571429,4.571428571428571,Spring,1,11,4.571428571428571,4.571428571428571,4.571428571428571,2016,5,4.4,COL POLY SUR LAB II,4.8,4.8,CIT,4.4,8.0,Graduate,39802,4.8,5.0,Spring,1,6,4.8,4.8,4.8,2015,1
41,4.03,INTRODUCTION BIOMED,4.1,3.9299999999999997,BMD,3.8499999999999996,6.68,Undergraduate,42101,4.39,4.72,Fall,9,64,4.5,4.07,3.9500000000000006,2016,60,4.52,INTRODUCTION BIOMED,4.35,4.5,BMD,4.25,6.73,Undergraduate,42101,4.7,4.73,Spring,1,83,4.73,4.55,4.5,2016,37,4.32,INTRODUCTION BIOMED,3.97,4.14,BMD,3.5399999999999996,8.58,Undergraduate,42101,4.27,4.51,Fall,9,54,4.43,3.97,4.08,2015,101
60,4.52,INTRODUCTION BIOMED,4.35,4.5,BMD,4.25,6.73,Undergraduate,42101,4.7,4.73,Spring,1,83,4.73,4.55,4.5,2016,37,4.32,INTRODUCTION BIOMED,3.97,4.14,BMD,3.5399999999999996,8.58,Undergraduate,42101,4.27,4.51,Fall,9,54,4.43,3.97,4.08,2015,52,4.56,INTRODUCTION BIOMED,4.14,4.21,BMD,3.6499999999999995,7.73,Undergraduate,42101,4.31,4.56,Spring,1,76,4.42,4.33,4.27,2015,101
43,4.05,INTRODUCTION BIOMED,3.65,3.9799999999999995,BMD,3.9099999999999997,6.95,Undergraduate,42101,4.56,4.86,Fall,9,62,4.09,3.63,3.7400000000000007,2017,35,3.09,INTRODUCTION BIOMED,2.59,2.94,BMD,2.69,9.0,Undergraduate,42101,3.34,3.89,Spring,1,59,3.51,2.89,2.8,2017,41,4.03,INTRODUCTION BIOMED,4.1,3.9299999999999997,BMD,3.8499999999999996,6.68,Undergraduate,42101,4.39,4.72,Fall,9,64,4.5,4.07,3.9500000000000006,2016,101
35,3.09,INTRODUCTION BIOMED,2.59,2.94,BMD,2.69,9.0,Undergraduate,42101,3.34,3.89,Spring,1,59,3.51,2.89,2.8,2017,41,4.03,INTRODUCTION BIOMED,4.1,3.9299999999999997,BMD,3.8499999999999996,6.68,Undergraduate,42101,4.39,4.72,Fall,9,64,4.5,4.07,3.9500000000000006,2016,60,4.52,INTRODUCTION BIOMED,4.35,4.5,BMD,4.25,6.73,Undergraduate,42101,4.7,4.73,Spring,1,83,4.73,4.55,4.5,2016,101
10,4.4,PRO ISSUES IN BIOMED,4.2,4.3,BMD,3.9,2.6,Undergraduate,42201,4.4,4.9,Fall,9,18,4.7,4.4,4.2,2016,29,3.52,PRO ISSUES IN BIOMED,3.28,3.24,BMD,3.0,2.21,Undergraduate,42201,3.45,3.79,Spring,1,47,3.62,3.45,3.55,2016,13,3.8500000000000005,PRO ISSUES IN BIOMED,3.69,3.54,BMD,3.62,2.92,Undergraduate,42201,4.08,4.0,Fall,9,17,4.23,4.15,3.69,2015,101
29,3.52,PRO ISSUES IN BIOMED,3.28,3.24,BMD,3.0,2.21,Undergraduate,42201,3.45,3.79,Spring,1,47,3.62,3.45,3.55,2016,13,3.8500000000000005,PRO ISSUES IN BIOMED,3.69,3.54,BMD,3.62,2.92,Undergraduate,42201,4.08,4.0,Fall,9,17,4.23,4.15,3.69,2015,17,4.53,PRO ISSUES IN BIOMED,4.41,4.35,BMD,3.76,2.53,Undergraduate,42201,4.47,4.71,Spring,1,30,4.47,4.29,4.35,2015,101
9,5.0,PRO ISSUES IN BIOMED,5.0,5.0,BMD,5.0,2.0,Undergraduate,42201,5.0,5.0,Fall,9,11,5.0,5.0,5.0,2017,27,4.3,PRO ISSUES IN BIOMED,4.0,4.27,BMD,3.7,2.56,Undergraduate,42201,4.41,4.74,Spring,1,48,4.3,4.26,4.22,2017,10,4.4,PRO ISSUES IN BIOMED,4.2,4.3,BMD,3.9,2.6,Undergraduate,42201,4.4,4.9,Fall,9,18,4.7,4.4,4.2,2016,101
27,4.3,PRO ISSUES IN BIOMED,4.0,4.27,BMD,3.7,2.56,Undergraduate,42201,4.41,4.74,Spring,1,48,4.3,4.26,4.22,2017,10,4.4,PRO ISSUES IN BIOMED,4.2,4.3,BMD,3.9,2.6,Undergraduate,42201,4.4,4.9,Fall,9,18,4.7,4.4,4.2,2016,29,3.52,PRO ISSUES IN BIOMED,3.28,3.24,BMD,3.0,2.21,Undergraduate,42201,3.45,3.79,Spring,1,47,3.62,3.45,3.55,2016,101
48,4.62,PHYSIOLOGY,4.6,4.67,BMD,4.04,8.13,Undergraduate,42202,4.56,4.75,Fall,9,80,4.62,4.56,4.6,2016,50,4.6,PHYSIOLOGY,4.52,4.66,BMD,4.22,8.24,Undergraduate,42202,4.48,4.72,Spring,1,90,4.7,4.62,4.56,2016,44,4.61,PHYSIOLOGY,4.51,4.66,BMD,4.43,8.72,Undergraduate,42202,4.52,4.77,Fall,9,65,4.6,4.57,4.57,2015,101
50,4.6,PHYSIOLOGY,4.52,4.66,BMD,4.22,8.24,Undergraduate,42202,4.48,4.72,Spring,1,90,4.7,4.62,4.56,2016,44,4.61,PHYSIOLOGY,4.51,4.66,BMD,4.43,8.72,Undergraduate,42202,4.52,4.77,Fall,9,65,4.6,4.57,4.57,2015,57,4.61,PHYSIOLOGY,4.59,4.629999999999999,BMD,4.25,7.84,Undergraduate,42202,4.67,4.790000000000001,Spring,1,86,4.82,4.65,4.67,2015,101
44,4.5,PHYSIOLOGY,4.4,4.64,BMD,4.14,8.0,Undergraduate,42202,4.57,4.67,Fall,9,62,4.79,4.43,4.47,2017,50,4.68,PHYSIOLOGY,4.48,4.62,BMD,3.9,7.82,Undergraduate,42202,4.52,4.74,Spring,1,83,4.74,4.46,4.46,2017,48,4.62,PHYSIOLOGY,4.6,4.67,BMD,4.04,8.13,Undergraduate,42202,4.56,4.75,Fall,9,80,4.62,4.56,4.6,2016,101
50,4.68,PHYSIOLOGY,4.48,4.62,BMD,3.9,7.82,Undergraduate,42202,4.52,4.74,Spring,1,83,4.74,4.46,4.46,2017,48,4.62,PHYSIOLOGY,4.6,4.67,BMD,4.04,8.13,Undergraduate,42202,4.56,4.75,Fall,9,80,4.62,4.56,4.6,2016,50,4.6,PHYSIOLOGY,4.52,4.66,BMD,4.22,8.24,Undergraduate,42202,4.48,4.72,Spring,1,90,4.7,4.62,4.56,2016,101
29,4.7203448275862065,BIOMED ENG LAB,4.515862068965516,4.727931034482759,BMD,4.585862068965517,11.620689655172415,Undergraduate,42203,4.82896551724138,4.898965517241379,Fall,9,35,4.787931034482758,4.727931034482759,4.862758620689655,2016,12,5.0,BIOMED ENG LAB,4.835,4.916666666666667,BMD,4.75,11.085833333333333,Undergraduate,42203,4.916666666666667,4.916666666666667,Spring,1,14,4.833333333333333,4.833333333333333,4.833333333333333,2016,23,4.555217391304348,BIOMED ENG LAB,4.410434782608696,4.512608695652174,BMD,4.127826086956522,10.650434782608695,Undergraduate,42203,4.785652173913044,4.953043478260869,Fall,9,32,4.5978260869565215,4.627826086956522,4.825217391304348,2015,101
12,5.0,BIOMED ENG LAB,4.835,4.916666666666667,BMD,4.75,11.085833333333333,Undergraduate,42203,4.916666666666667,4.916666666666667,Spring,1,14,4.833333333333333,4.833333333333333,4.833333333333333,2016,23,4.555217391304348,BIOMED ENG LAB,4.410434782608696,4.512608695652174,BMD,4.127826086956522,10.650434782608695,Undergraduate,42203,4.785652173913044,4.953043478260869,Fall,9,32,4.5978260869565215,4.627826086956522,4.825217391304348,2015,22,4.591818181818183,BIOMED ENG LAB,4.635454545454546,4.684545454545455,BMD,4.2709090909090905,9.955454545454547,Undergraduate,42203,4.867272727272728,4.822727272727272,Spring,1,29,4.775454545454545,4.7709090909090905,4.7718181818181815,2015,101
32,4.81125,BIOMED ENG LAB,4.868125,4.875,BMD,4.68,8.75,Undergraduate,42203,4.905625,4.906875,Fall,9,52,4.80375,4.78125,4.844375,2017,12,4.836666666666667,BIOMED ENG LAB,4.583333333333333,4.666666666666667,BMD,4.42,8.253333333333334,Undergraduate,42203,4.92,4.836666666666667,Spring,1,16,4.583333333333333,4.5,4.586666666666667,2017,29,4.7203448275862065,BIOMED ENG LAB,4.515862068965516,4.727931034482759,BMD,4.585862068965517,11.620689655172415,Undergraduate,42203,4.82896551724138,4.898965517241379,Fall,9,35,4.787931034482758,4.727931034482759,4.862758620689655,2016,101
12,4.836666666666667,BIOMED ENG LAB,4.583333333333333,4.666666666666667,BMD,4.42,8.253333333333334,Undergraduate,42203,4.92,4.836666666666667,Spring,1,16,4.583333333333333,4.5,4.586666666666667,2017,29,4.7203448275862065,BIOMED ENG LAB,4.515862068965516,4.727931034482759,BMD,4.585862068965517,11.620689655172415,Undergraduate,42203,4.82896551724138,4.898965517241379,Fall,9,35,4.787931034482758,4.727931034482759,4.862758620689655,2016,12,5.0,BIOMED ENG LAB,4.835,4.916666666666667,BMD,4.75,11.085833333333333,Undergraduate,42203,4.916666666666667,4.916666666666667,Spring,1,14,4.833333333333333,4.833333333333333,4.833333333333333,2016,101
4,4.0,BIOMED EN SY MD ANLY,3.75,4.0,BMD,4.0,11.75,Undergraduate,42302,4.25,4.75,Fall,9,5,4.25,4.25,4.5,2017,2,4.0,BIOMED EN SY MD ANLY,4.0,4.5,BMD,4.0,8.0,Undergraduate,42302,4.5,4.5,Spring,1,3,4.0,3.5,4.0,2017,2,5.0,BIOMED EN SY MD ANLY,5.0,5.0,BMD,5.0,8.0,Undergraduate,42302,5.0,5.0,Fall,9,4,5.0,5.0,5.0,2016,101
13,4.46,INTRO BIOMECHANICS,4.08,4.23,BMD,3.92,8.92,Undergraduate,42341,4.31,4.38,Fall,9,19,4.54,4.15,4.23,2017,7,4.43,INTRO BIOMECHANICS,3.71,4.43,BMD,3.86,9.709999999999999,Undergraduate,42341,4.57,4.29,Fall,9,10,4.57,4.57,4.29,2016,7,4.67,INTRO BIOMECHANICS,4.17,4.0,BMD,4.67,9.290000000000001,Undergraduate,42341,4.57,4.83,Fall,9,7,4.5,4.67,4.17,2015,1
32,4.56,FNDTN OF BME DESIGN,4.53,4.59,BMD,4.34,5.09,Undergraduate,42401,4.66,4.97,Fall,9,54,4.63,4.5,4.66,2017,45,4.73,FNDTN OF BME DESIGN,4.56,4.66,BMD,4.36,5.47,Undergraduate,42401,4.58,4.82,Fall,9,65,4.6,4.44,4.64,2016,21,4.67,FNDTN OF BME DESIGN,4.52,4.43,BMD,4.57,5.86,Undergraduate,42401,4.76,4.81,Fall,9,48,4.67,4.52,4.62,2015,1
